"ID";"GebruikVanGeweld";"SoortDiefstal";"RegioS";"Perioden";"TotaalGeregistreerdeDiefstallen_1";"GeregistreerdeDiefstallenRelatief_2";"GeregistreerdeDiefstallenPer1000Inw_3";"TotaalOpgehelderdeDiefstallen_4";"OpgehelderdeDiefstallenRelatief_5";"RegistratiesVanVerdachten_6"
"3904";"0";"01";"PV25  ";"2010JJ00";"   14135";"      19";"     7.1";"     565";"     4.0";"     740"
"3905";"0";"01";"PV25  ";"2011JJ00";"   13390";"      18";"     6.7";"     445";"     3.3";"     600"
"3906";"0";"01";"PV25  ";"2012JJ00";"   14070";"      20";"     7.0";"     485";"     3.4";"     670"
"3907";"0";"01";"PV25  ";"2013JJ00";"   12730";"      19";"     6.3";"     480";"     3.8";"     670"
"3908";"0";"01";"PV25  ";"2014JJ00";"   11850";"      20";"     5.9";"     680";"     5.7";"     910"
"3909";"0";"01";"PV25  ";"2015JJ00";"    9940";"      19";"     4.9";"     495";"     5.0";"     650"
"3910";"0";"01";"PV25  ";"2016JJ00";"    9670";"      20";"     4.8";"     445";"     4.6";"     565"
"3911";"0";"01";"PV25  ";"2017JJ00";"    7040";"      17";"     3.4";"     250";"     3.5";"     340"
"3912";"0";"01";"PV26  ";"2010JJ00";"    7465";"      13";"     6.1";"     245";"     3.3";"     300"
"3913";"0";"01";"PV26  ";"2011JJ00";"    6835";"      13";"     5.6";"     265";"     3.9";"     335"
"3914";"0";"01";"PV26  ";"2012JJ00";"    6250";"      12";"     5.1";"     240";"     3.8";"     310"
"3915";"0";"01";"PV26  ";"2013JJ00";"    7185";"      14";"     5.8";"     245";"     3.4";"     310"
"3916";"0";"01";"PV26  ";"2014JJ00";"    7510";"      16";"     6.0";"     315";"     4.2";"     375"
"3917";"0";"01";"PV26  ";"2015JJ00";"    8765";"      20";"     6.9";"     300";"     3.4";"     385"
"3918";"0";"01";"PV26  ";"2016JJ00";"    8035";"      19";"     6.3";"     240";"     3.0";"     330"
"3919";"0";"01";"PV26  ";"2017JJ00";"    7265";"      19";"     5.7";"     175";"     2.4";"     225"
"3920";"0";"01";"PV27  ";"2010JJ00";"   19245";"      14";"     7.2";"     685";"     3.6";"     955"
"3921";"0";"01";"PV27  ";"2011JJ00";"   18860";"      13";"     7.0";"     650";"     3.5";"     860"
"3922";"0";"01";"PV27  ";"2012JJ00";"   18205";"      13";"     6.7";"     665";"     3.7";"     845"
"3923";"0";"01";"PV27  ";"2013JJ00";"   19720";"      14";"     7.2";"     740";"     3.8";"     995"
"3924";"0";"01";"PV27  ";"2014JJ00";"   20120";"      16";"     7.3";"     970";"     4.8";"    1215"
"3925";"0";"01";"PV27  ";"2015JJ00";"   19775";"      16";"     7.2";"     815";"     4.1";"    1010"
"3926";"0";"01";"PV27  ";"2016JJ00";"   17255";"      16";"     6.2";"     775";"     4.5";"     965"
"3927";"0";"01";"PV27  ";"2017JJ00";"   14220";"      15";"     5.1";"     505";"     3.5";"     610"
"3928";"0";"01";"PV28  ";"2010JJ00";"   17190";"      11";"     4.9";"     890";"     5.2";"    1205"
"3929";"0";"01";"PV28  ";"2011JJ00";"   19155";"      12";"     5.4";"     895";"     4.7";"    1225"
"3930";"0";"01";"PV28  ";"2012JJ00";"   19890";"      14";"     5.6";"    1000";"     5.0";"    1355"
"3931";"0";"01";"PV28  ";"2013JJ00";"   19330";"      14";"     5.4";"    1155";"     6.0";"    1525"
"3932";"0";"01";"PV28  ";"2014JJ00";"   22505";"      17";"     6.3";"    1275";"     5.7";"    1685"
"3933";"0";"01";"PV28  ";"2015JJ00";"   22605";"      19";"     6.3";"    1175";"     5.2";"    1495"
"3934";"0";"01";"PV28  ";"2016JJ00";"   24410";"      21";"     6.7";"    1140";"     4.7";"    1425"
"3935";"0";"01";"PV28  ";"2017JJ00";"   21560";"      22";"     5.9";"     815";"     3.8";"    1110"
"3936";"0";"01";"PV29  ";"2010JJ00";"    2200";"      21";"     5.8";"      70";"     3.1";"      95"
"3937";"0";"01";"PV29  ";"2011JJ00";"    2160";"      20";"     5.7";"      90";"     4.1";"     120"
"3938";"0";"01";"PV29  ";"2012JJ00";"    1800";"      18";"     4.7";"      80";"     4.5";"     120"
"3939";"0";"01";"PV29  ";"2013JJ00";"    1660";"      18";"     4.4";"      60";"     3.6";"      75"
"3940";"0";"01";"PV29  ";"2014JJ00";"    1500";"      19";"     3.9";"      55";"     3.8";"      85"
"3941";"0";"01";"PV29  ";"2015JJ00";"    1380";"      19";"     3.6";"      70";"     5.1";"      90"
"3942";"0";"01";"PV29  ";"2016JJ00";"    1280";"      19";"     3.4";"      80";"     6.3";"     105"
"3943";"0";"01";"PV29  ";"2017JJ00";"     860";"      17";"     2.3";"      50";"     6.1";"      70"
"3944";"0";"01";"PV30  ";"2010JJ00";"   16930";"      17";"     6.9";"     685";"     4.0";"    1010"
"3945";"0";"01";"PV30  ";"2011JJ00";"   16695";"      17";"     6.8";"     620";"     3.7";"     835"
"3946";"0";"01";"PV30  ";"2012JJ00";"   16990";"      17";"     6.9";"     605";"     3.6";"     790"
"3947";"0";"01";"PV30  ";"2013JJ00";"   17300";"      17";"     7.0";"     635";"     3.7";"     820"
"3948";"0";"01";"PV30  ";"2014JJ00";"   19165";"      21";"     7.7";"     695";"     3.6";"     850"
"3949";"0";"01";"PV30  ";"2015JJ00";"   17455";"      21";"     7.0";"     720";"     4.1";"     885"
"3950";"0";"01";"PV30  ";"2016JJ00";"   13575";"      19";"     5.4";"     585";"     4.3";"     725"
"3951";"0";"01";"PV30  ";"2017JJ00";"   10615";"      18";"     4.2";"     400";"     3.8";"     525"
"3952";"0";"01";"PV31  ";"2010JJ00";"    9325";"      20";"     8.3";"     345";"     3.7";"     515"
"3953";"0";"01";"PV31  ";"2011JJ00";"    8585";"      17";"     7.6";"     325";"     3.8";"     485"
"3954";"0";"01";"PV31  ";"2012JJ00";"    9015";"      19";"     8.0";"     355";"     3.9";"     485"
"3955";"0";"01";"PV31  ";"2013JJ00";"    8075";"      18";"     7.2";"     310";"     3.8";"     400"
"3956";"0";"01";"PV31  ";"2014JJ00";"    8335";"      19";"     7.4";"     295";"     3.5";"     400"
"3957";"0";"01";"PV31  ";"2015JJ00";"    7610";"      19";"     6.8";"     365";"     4.8";"     465"
"3958";"0";"01";"PV31  ";"2016JJ00";"    5865";"      17";"     5.3";"     215";"     3.7";"     255"
"3959";"0";"01";"PV31  ";"2017JJ00";"    5095";"      17";"     4.6";"     200";"     3.9";"     270"
"3960";"0";"01";"PV99  ";"2010JJ00";"      15";"       1";"     0.0";"       5";"    20.0";"       5"
"3961";"0";"01";"PV99  ";"2011JJ00";"      10";"       1";"";"       0";"     0.0";"       0"
"3962";"0";"01";"PV99  ";"2012JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"3963";"0";"01";"PV99  ";"2013JJ00";"      10";"       2";"";"       0";"     0.0";"       5"
"3964";"0";"01";"PV99  ";"2014JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"3965";"0";"01";"PV99  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"3966";"0";"01";"PV99  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"3967";"0";"01";"PV99  ";"2017JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"7680";"0";"02";"PV20  ";"2010JJ00";"     450";"       2";"     0.8";"      55";"    12.4";"      80"
"7681";"0";"02";"PV20  ";"2011JJ00";"     470";"       2";"     0.8";"      50";"    10.4";"      75"
"7682";"0";"02";"PV20  ";"2012JJ00";"     600";"       3";"     1.0";"      50";"     8.5";"      75"
"7683";"0";"02";"PV20  ";"2013JJ00";"     625";"       3";"     1.1";"      50";"     8.0";"      75"
"7684";"0";"02";"PV20  ";"2014JJ00";"     560";"       3";"     1.0";"      60";"    10.3";"      85"
"7685";"0";"02";"PV20  ";"2015JJ00";"     570";"       3";"     1.0";"      40";"     6.7";"      55"
"7686";"0";"02";"PV20  ";"2016JJ00";"     490";"       3";"     0.8";"      40";"     8.4";"      55"
"7687";"0";"02";"PV20  ";"2017JJ00";"     415";"       4";"     0.7";"      30";"     6.7";"      60"
"7688";"0";"02";"PV21  ";"2010JJ00";"     150";"       1";"     0.2";"      20";"    14.1";"      25"
"7689";"0";"02";"PV21  ";"2011JJ00";"     170";"       1";"     0.3";"      10";"     6.5";"      20"
"7690";"0";"02";"PV21  ";"2012JJ00";"     165";"       1";"     0.3";"      25";"    15.0";"      30"
"7691";"0";"02";"PV21  ";"2013JJ00";"     195";"       1";"     0.3";"      30";"    15.5";"      45"
"7692";"0";"02";"PV21  ";"2014JJ00";"     205";"       1";"     0.3";"      25";"    12.7";"      30"
"7693";"0";"02";"PV21  ";"2015JJ00";"     240";"       2";"     0.4";"      45";"    18.3";"      70"
"7694";"0";"02";"PV21  ";"2016JJ00";"     180";"       2";"     0.3";"      25";"    13.7";"      35"
"7695";"0";"02";"PV21  ";"2017JJ00";"     145";"       2";"     0.2";"      10";"     5.4";"      20"
"7696";"0";"02";"PV22  ";"2010JJ00";"     155";"       1";"     0.3";"      20";"    12.7";"      30"
"7697";"0";"02";"PV22  ";"2011JJ00";"     130";"       1";"     0.3";"      25";"    20.3";"      35"
"7698";"0";"02";"PV22  ";"2012JJ00";"     135";"       1";"     0.3";"      20";"    14.9";"      35"
"7699";"0";"02";"PV22  ";"2013JJ00";"     140";"       1";"     0.3";"      25";"    18.0";"      40"
"7700";"0";"02";"PV22  ";"2014JJ00";"     165";"       1";"     0.3";"      30";"    17.1";"      40"
"7701";"0";"02";"PV22  ";"2015JJ00";"     145";"       1";"     0.3";"      20";"    12.9";"      35"
"7702";"0";"02";"PV22  ";"2016JJ00";"     120";"       1";"     0.2";"      20";"    15.3";"      35"
"7703";"0";"02";"PV22  ";"2017JJ00";"     120";"       2";"     0.2";"      15";"    14.3";"      25"
"7704";"0";"02";"PV23  ";"2010JJ00";"     675";"       2";"     0.6";"      95";"    14.4";"     135"
"7705";"0";"02";"PV23  ";"2011JJ00";"     655";"       2";"     0.6";"      80";"    11.9";"     160"
"7706";"0";"02";"PV23  ";"2012JJ00";"     845";"       2";"     0.7";"     115";"    13.6";"     210"
"7707";"0";"02";"PV23  ";"2013JJ00";"     775";"       2";"     0.7";"      70";"     8.9";"      90"
"7708";"0";"02";"PV23  ";"2014JJ00";"     855";"       3";"     0.8";"      85";"     9.9";"     125"
"7709";"0";"02";"PV23  ";"2015JJ00";"     820";"       3";"     0.7";"     100";"    12.1";"     130"
"7710";"0";"02";"PV23  ";"2016JJ00";"     715";"       3";"     0.6";"      75";"    10.4";"     115"
"7711";"0";"02";"PV23  ";"2017JJ00";"     610";"       3";"     0.5";"      55";"     9.2";"      95"
"7712";"0";"02";"PV24  ";"2010JJ00";"     305";"       2";"     0.8";"      55";"    18.0";"      90"
"7713";"0";"02";"PV24  ";"2011JJ00";"     300";"       2";"     0.8";"      20";"     6.6";"      35"
"7714";"0";"02";"PV24  ";"2012JJ00";"     300";"       2";"     0.8";"      35";"    11.0";"      55"
"7715";"0";"02";"PV24  ";"2013JJ00";"     295";"       2";"     0.7";"      25";"     9.2";"      45"
"7716";"0";"02";"PV24  ";"2014JJ00";"     295";"       2";"     0.7";"      20";"     6.8";"      35"
"7717";"0";"02";"PV24  ";"2015JJ00";"     295";"       3";"     0.7";"      40";"    12.8";"      55"
"7718";"0";"02";"PV24  ";"2016JJ00";"     285";"       3";"     0.7";"      20";"     7.7";"      35"
"7719";"0";"02";"PV24  ";"2017JJ00";"     245";"       3";"     0.6";"      20";"     7.8";"      30"
"7720";"0";"02";"PV25  ";"2010JJ00";"    1530";"       2";"     0.8";"     195";"    12.7";"     315"
"7721";"0";"02";"PV25  ";"2011JJ00";"    1695";"       2";"     0.8";"     135";"     7.9";"     195"
"7722";"0";"02";"PV25  ";"2012JJ00";"    1850";"       3";"     0.9";"     165";"     9.0";"     260"
"7723";"0";"02";"PV25  ";"2013JJ00";"    1490";"       2";"     0.7";"     150";"    10.2";"     225"
"7724";"0";"02";"PV25  ";"2014JJ00";"    1620";"       3";"     0.8";"     130";"     8.0";"     180"
"7725";"0";"02";"PV25  ";"2015JJ00";"    1465";"       3";"     0.7";"     135";"     9.4";"     210"
"7726";"0";"02";"PV25  ";"2016JJ00";"    1305";"       3";"     0.6";"     125";"     9.7";"     175"
"7727";"0";"02";"PV25  ";"2017JJ00";"    1030";"       3";"     0.5";"      60";"     5.9";"     100"
"7728";"0";"02";"PV26  ";"2010JJ00";"    1015";"       2";"     0.8";"      85";"     8.4";"     130"
"7729";"0";"02";"PV26  ";"2011JJ00";"    1050";"       2";"     0.9";"      75";"     6.9";"     125"
"7730";"0";"02";"PV26  ";"2012JJ00";"     845";"       2";"     0.7";"      85";"    10.3";"     125"
"7731";"0";"02";"PV26  ";"2013JJ00";"     795";"       2";"     0.6";"      80";"     9.9";"     120"
"7732";"0";"02";"PV26  ";"2014JJ00";"     955";"       2";"     0.8";"     100";"    10.5";"     145"
"7733";"0";"02";"PV26  ";"2015JJ00";"    1070";"       2";"     0.8";"      85";"     8.1";"     130"
"7734";"0";"02";"PV26  ";"2016JJ00";"     845";"       2";"     0.7";"      65";"     7.9";"      95"
"7735";"0";"02";"PV26  ";"2017JJ00";"     640";"       2";"     0.5";"      45";"     6.9";"      60"
"7736";"0";"02";"PV27  ";"2010JJ00";"    5335";"       4";"     2.0";"     490";"     9.2";"     820"
"7737";"0";"02";"PV27  ";"2011JJ00";"    5430";"       4";"     2.0";"     405";"     7.4";"     665"
"7738";"0";"02";"PV27  ";"2012JJ00";"    5090";"       4";"     1.9";"     360";"     7.1";"     595"
"7739";"0";"02";"PV27  ";"2013JJ00";"    4510";"       3";"     1.7";"     310";"     6.9";"     530"
"7740";"0";"02";"PV27  ";"2014JJ00";"    4870";"       4";"     1.8";"     365";"     7.5";"     595"
"7741";"0";"02";"PV27  ";"2015JJ00";"    5085";"       4";"     1.8";"     325";"     6.4";"     555"
"7742";"0";"02";"PV27  ";"2016JJ00";"    4385";"       4";"     1.6";"     235";"     5.4";"     375"
"7743";"0";"02";"PV27  ";"2017JJ00";"    4225";"       4";"     1.5";"     170";"     4.0";"     310"
"7744";"0";"02";"PV28  ";"2010JJ00";"    4250";"       3";"     1.2";"     500";"    11.8";"     825"
"7745";"0";"02";"PV28  ";"2011JJ00";"    4740";"       3";"     1.3";"     500";"    10.5";"     770"
"7746";"0";"02";"PV28  ";"2012JJ00";"    4400";"       3";"     1.2";"     445";"    10.1";"     695"
"7747";"0";"02";"PV28  ";"2013JJ00";"    3810";"       3";"     1.1";"     375";"     9.8";"     585"
"7748";"0";"02";"PV28  ";"2014JJ00";"    3850";"       3";"     1.1";"     380";"     9.8";"     630"
"7749";"0";"02";"PV28  ";"2015JJ00";"    3930";"       3";"     1.1";"     340";"     8.7";"     535"
"7750";"0";"02";"PV28  ";"2016JJ00";"    3475";"       3";"     1.0";"     270";"     7.8";"     395"
"7751";"0";"02";"PV28  ";"2017JJ00";"    3050";"       3";"     0.8";"     180";"     6.0";"     305"
"7752";"0";"02";"PV29  ";"2010JJ00";"     180";"       2";"     0.5";"      30";"    17.3";"      50"
"7753";"0";"02";"PV29  ";"2011JJ00";"     190";"       2";"     0.5";"      20";"    10.6";"      30"
"7754";"0";"02";"PV29  ";"2012JJ00";"     250";"       3";"     0.7";"      30";"    11.2";"      45"
"7755";"0";"02";"PV29  ";"2013JJ00";"     245";"       3";"     0.6";"      20";"     8.5";"      25"
"7756";"0";"02";"PV29  ";"2014JJ00";"     235";"       3";"     0.6";"      10";"     5.1";"      20"
"7757";"0";"02";"PV29  ";"2015JJ00";"     260";"       4";"     0.7";"      25";"     9.3";"      30"
"7758";"0";"02";"PV29  ";"2016JJ00";"     195";"       3";"     0.5";"      15";"     6.7";"      20"
"7759";"0";"02";"PV29  ";"2017JJ00";"     125";"       2";"     0.3";"       5";"     4.7";"      20"
"7760";"0";"02";"PV30  ";"2010JJ00";"    1895";"       2";"     0.8";"     170";"     9.0";"     265"
"7761";"0";"02";"PV30  ";"2011JJ00";"    2140";"       2";"     0.9";"     170";"     7.8";"     240"
"7762";"0";"02";"PV30  ";"2012JJ00";"    1910";"       2";"     0.8";"     160";"     8.4";"     235"
"7763";"0";"02";"PV30  ";"2013JJ00";"    1985";"       2";"     0.8";"     140";"     7.0";"     180"
"7764";"0";"02";"PV30  ";"2014JJ00";"    1930";"       2";"     0.8";"     165";"     8.6";"     235"
"7765";"0";"02";"PV30  ";"2015JJ00";"    1750";"       2";"     0.7";"     110";"     6.3";"     155"
"7766";"0";"02";"PV30  ";"2016JJ00";"    1515";"       2";"     0.6";"      95";"     6.1";"     140"
"7767";"0";"02";"PV30  ";"2017JJ00";"    1580";"       3";"     0.6";"      95";"     6.1";"     160"
"7768";"0";"02";"PV31  ";"2010JJ00";"    1400";"       3";"     1.2";"     140";"    10.2";"     220"
"7769";"0";"02";"PV31  ";"2011JJ00";"    1425";"       3";"     1.3";"     115";"     8.1";"     175"
"7770";"0";"02";"PV31  ";"2012JJ00";"    1455";"       3";"     1.3";"      90";"     6.3";"     150"
"7771";"0";"02";"PV31  ";"2013JJ00";"    1200";"       3";"     1.1";"      85";"     7.0";"     120"
"7772";"0";"02";"PV31  ";"2014JJ00";"    1205";"       3";"     1.1";"      90";"     7.4";"     120"
"7773";"0";"02";"PV31  ";"2015JJ00";"    1130";"       3";"     1.0";"      80";"     7.2";"     130"
"7774";"0";"02";"PV31  ";"2016JJ00";"     905";"       3";"     0.8";"      70";"     7.5";"      90"
"7775";"0";"02";"PV31  ";"2017JJ00";"     760";"       2";"     0.7";"      45";"     5.8";"      75"
"7776";"0";"02";"PV99  ";"2010JJ00";"       5";"       0";"     0.0";"       0";"     0.0";"       0"
"7777";"0";"02";"PV99  ";"2011JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"7778";"0";"02";"PV99  ";"2012JJ00";"       5";"       0";"";"       0";"     0.0";"       0"
"7779";"0";"02";"PV99  ";"2013JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"7780";"0";"02";"PV99  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"7781";"0";"02";"PV99  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"7782";"0";"02";"PV99  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"7783";"0";"02";"PV99  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"11496";"0";"03";"PV20  ";"2010JJ00";"      35";"       0";"       .";"       5";"     8.3";"       5"
"11497";"0";"03";"PV20  ";"2011JJ00";"      30";"       0";"       .";"       0";"     0.0";"       0"
"11498";"0";"03";"PV20  ";"2012JJ00";"      50";"       0";"       .";"       5";"    10.0";"       5"
"11499";"0";"03";"PV20  ";"2013JJ00";"      40";"       0";"       .";"       5";"    14.6";"       5"
"11500";"0";"03";"PV20  ";"2014JJ00";"      30";"       0";"       .";"       5";"    10.0";"       5"
"11501";"0";"03";"PV20  ";"2015JJ00";"      70";"       0";"       .";"       5";"     7.2";"       5"
"11502";"0";"03";"PV20  ";"2016JJ00";"      35";"       0";"       .";"       5";"    12.1";"       5"
"11503";"0";"03";"PV20  ";"2017JJ00";"      55";"       0";"       .";"       5";"     7.4";"       5"
"11504";"0";"03";"PV21  ";"2010JJ00";"      20";"       0";"       .";"       5";"    18.2";"      10"
"11505";"0";"03";"PV21  ";"2011JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"11506";"0";"03";"PV21  ";"2012JJ00";"      15";"       0";"       .";"       0";"     0.0";"       5"
"11507";"0";"03";"PV21  ";"2013JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"11508";"0";"03";"PV21  ";"2014JJ00";"      15";"       0";"       .";"       0";"     0.0";"       5"
"11509";"0";"03";"PV21  ";"2015JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"11510";"0";"03";"PV21  ";"2016JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"11511";"0";"03";"PV21  ";"2017JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"11512";"0";"03";"PV22  ";"2010JJ00";"      20";"       0";"       .";"       0";"     0.0";"       0"
"11513";"0";"03";"PV22  ";"2011JJ00";"      15";"       0";"       .";"       5";"    18.8";"       5"
"11514";"0";"03";"PV22  ";"2012JJ00";"      20";"       0";"       .";"       5";"    21.1";"       5"
"11515";"0";"03";"PV22  ";"2013JJ00";"      15";"       0";"       .";"       0";"     0.0";"       5"
"11516";"0";"03";"PV22  ";"2014JJ00";"      20";"       0";"       .";"       0";"     0.0";"       5"
"11517";"0";"03";"PV22  ";"2015JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"11518";"0";"03";"PV22  ";"2016JJ00";"      20";"       0";"       .";"       5";"    23.8";"       5"
"11519";"0";"03";"PV22  ";"2017JJ00";"      15";"       0";"       .";"       5";"    29.4";"      10"
"11520";"0";"03";"PV23  ";"2010JJ00";"      35";"       0";"       .";"      10";"    28.6";"      15"
"11521";"0";"03";"PV23  ";"2011JJ00";"      25";"       0";"       .";"       5";"    22.2";"      10"
"11522";"0";"03";"PV23  ";"2012JJ00";"      40";"       0";"       .";"       5";"    14.6";"      10"
"11523";"0";"03";"PV23  ";"2013JJ00";"      30";"       0";"       .";"       0";"     0.0";"       0"
"11524";"0";"03";"PV23  ";"2014JJ00";"      25";"       0";"       .";"       5";"    13.0";"       5"
